,Unnamed: 0,id,screen_name,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place,user_name,location,description,followers_count,friends_count,listed_count,statuses_count,favourites_count,verified,sentiment,sentimentScore
189,189,1311206891452760064,ZAClimateNews,Wed Sep 30 07:30:58 +0000 2020,We look forward to seeing where this fantastic South African journalist goes next. She has covered #ClimateChange #AirPollution and more with a clear focus on social justice. All the best @sheree_bega https://t.co/sF2wwQoxw0,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,0.25555555555555554,0.275,2.0,0.0,False,"ClimateChange, AirPollution",sheree_bega,,South Africa Climate News,Johannesburg,"The latest climate news for South Africans
#JustRecovery #JustTransition #BuildBackBetter #ClimateJustice #ClimateRisk #ClimateChange
https://t.co/MGhmCN9pjM",722,966,7,473,53,False,POSITIVE,[0.96642685]
190,190,1311201686149627905,sheree_bega,Wed Sep 30 07:10:17 +0000 2020,"After 15 years, today is my last day at the Saturday Star. I’ve been blessed to work with and learn from incredible journalists, made great friends and am so grateful to my editors who supported and encouraged my work. Onto the next exciting chapter in environmental journalism!",After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,0.4,0.5033333333333333,156.0,8.0,,,,,Sheree Bega,"Johannesburg, South Africa",Environment reporter @mailandguardian shereeb@mg.co.za,2201,3749,44,2115,4344,False,POSITIVE,[0.92512596]
191,191,1303252157928550405,missearth_sa,Tue Sep 08 08:41:42 +0000 2020,Air pollution causes respiratory and heart problems. And for those who already have pre-existing respiratory conditions such as asthma and pneumonia suffer the most. Prevent air pollution. #CleanAirForAll #CleanAirJoburg #CleanAir #SolutionToPollution https://t.co/2SlWSudr7a,Air pollution causes respiratory heart problems And already pre-existing respiratory conditions asthma pneumonia suffer Prevent air pollution,0.0,0.0,11.0,12.0,False,"CleanAirForAll, CleanAirJoburg, CleanAir, SolutionToPollution",,"Johannesburg, South Africa",Miss Earth South Africa,South Africa,"Women Empowerment Programme Active & hands on involvement in Sustainability, Green and Conservation issues through Educating communities 💚♻️",21277,1647,209,31058,28186,False,NEGATIVE,[0.02611485]
192,192,1302861070940418050,missearth_sa,Mon Sep 07 06:47:39 +0000 2020,The UN General Assembly adopted the resolution to designate today the 7th of September as the International Day of Clean Air for Blue Skies as part of an effort to improve air quality awareness. #CleanAirForAll #CleanAir #worldcleanairday #CleanTheAir #GlobalGoals https://t.co/7dfuDmQWW1,The UN General Assembly adopted resolution designate today 7th September International Day Clean Air Blue Skies part effort improve air quality awareness,0.10416666666666667,0.3250000000000001,23.0,19.0,False,"CleanAirForAll, CleanAir, worldcleanairday, CleanTheAir, GlobalGoals",,"Johannesburg, South Africa",Miss Earth South Africa,South Africa,"Women Empowerment Programme Active & hands on involvement in Sustainability, Green and Conservation issues through Educating communities 💚♻️",21277,1647,209,31058,28186,False,NEUTRAL,[0.68108284]
193,193,1292928457995890691,Droopdmusic,Mon Aug 10 20:59:00 +0000 2020,"Monday Movements:
OutDoor Chapterz: Part 1👣
Hike Like its Sunday 🙌 wit the Homeyz
#outdoors #life #living #Family #friends
#trips #tripstagram #photoshoot
#freshair @ Modderfontein Reserve https://t.co/WdRQPuJSIZ",Monday Movements OutDoor Chapterz Part 1 Hike Like Sunday wit Homeyz Modderfontein Reserve,0.0,0.0,1.0,0.0,False,"outdoors, life, living, Family, friends, trips, tripstagram, photoshoot, freshair",,"Johannesburg, South Africa",Droop D aka Blakjak,South Africa,"Hip Hop Artist From Durban, South africa https://t.co/tB5E0XhRxc  - droopd@lantic.net",888,1806,6,2550,48,False,POSITIVE,[0.78606635]
194,194,1304404900357582848,69BlackWolves,Fri Sep 11 13:02:17 +0000 2020,"Another awesome day in the saddle!

#mtb #mtblife #mtbcannondale #sunrise #sunshine #sun #freshair #freshairtherapy #cannondale #cycle #cycling @ Gauteng https://t.co/Pv4oX6Q2RV",Another awesome day saddle Gauteng,1.0,1.0,0.0,0.0,False,"mtb, mtblife, mtbcannondale, sunrise, sunshine, sun, freshair, freshairtherapy, cannondale, cycle, cycling",,"Randburg, South Africa",Cisco ♑️,"Johannesburg, South Africa ",I have been close to hell and survived; now I enjoy life; drinks & good food with amazing friends || My demons are mine!! || The one I feed!!,1453,1085,57,22960,9615,False,POSITIVE,[0.92647934]
195,195,1310893338460139521,HVACR_Online,Tue Sep 29 10:45:01 +0000 2020,"Interview with Petra Wolf on @Chillventa eSpecial
.
https://t.co/Gb7zAh9fFW
.
#refrigeration #Airconditioning #ventilation #HeatPump #RACAJournal #hvac https://t.co/tvwpukAsqx",Interview Petra Wolf eSpecial,0.0,0.0,1.0,1.0,False,"refrigeration, Airconditioning, ventilation, HeatPump, RACAJournal, hvac",Chillventa,,HVACR Online,"Johannesburg, South Africa",Your direct link to news and projects in the commercial HVAC&R industry in Africa. Contact our writer here: Ntsako@interactmedia.co.za,2274,813,31,5906,530,False,POSITIVE,[0.80861306]
196,196,1311970081614843904,HVACR_Online,Fri Oct 02 10:03:37 +0000 2020,"CPD Masterclass: Healthy-building design in the Covid-19 crisis
.
https://t.co/B2He3pSbYe
.
#Buildingdesign #HVAC #buildinghealth #indoorairquality #humidity #thermalhealthandventilation #biophilicdesign https://t.co/UwPaSUltUi",CPD Masterclass Healthy-building design Covid-19 crisis,0.0,0.0,0.0,0.0,False,"Buildingdesign, HVAC, buildinghealth, indoorairquality, humidity, thermalhealthandventilation, biophilicdesign",,,HVACR Online,"Johannesburg, South Africa",Your direct link to news and projects in the commercial HVAC&R industry in Africa. Contact our writer here: Ntsako@interactmedia.co.za,2274,813,31,5906,530,False,NEUTRAL,[0.56717956]
197,197,1302133385440227328,jegpf,Sat Sep 05 06:36:06 +0000 2020,"@mphomoerane @COJ @CityofJoburgZA @CityPowerJhb @CleanerJoburg @JHBWater The @jegpf supports the sustainability of a 36 hectare park in tbe heart of Johannesburg. By conserving such a large green space we are  increasing flora, reducing the impact of smoke, and increasing biodiversity whilst promoting active citizenry.",The supports sustainability 36 hectare park tbe heart Johannesburg By conserving large green space increasing flora reducing impact smoke increasing biodiversity whilst promoting active citizenry,-0.03968253968253969,0.4428571428571429,2.0,0.0,,,"mphomoerane, COJ, CityofJoburgZA, CityPowerJhb, CleanerJoburg, JHBWater, jegpf",,James and Ethel Gray Park Foundation (JEGPF),,"Initiative of MNRRA & BRA to support the sustainability, conservation, ecology, environmental sustainability, safety and security of the James & Ethel Gray Park",45,83,0,65,89,False,POSITIVE,[0.75956106]
198,198,1303010402691936257,missearth_sa,Mon Sep 07 16:41:03 +0000 2020,"@jegpf @mphomoerane @COJ @CityofJoburgZA @CityPowerJhb @CleanerJoburg @JHBWater We absolutely love this. We would love to visit and connect.... 

#WorldCleanAirDay #CleanAirForAll #CleanAirForBlueSkies",We absolutely love We would love visit connect ...,0.5,0.6,0.0,0.0,,"WorldCleanAirDay, CleanAirForAll, CleanAirForBlueSkies","jegpf, mphomoerane, COJ, CityofJoburgZA, CityPowerJhb, CleanerJoburg, JHBWater","Johannesburg, South Africa",Miss Earth South Africa,South Africa,"Women Empowerment Programme Active & hands on involvement in Sustainability, Green and Conservation issues through Educating communities 💚♻️",21277,1647,209,31058,28186,False,POSITIVE,[0.9828801]
199,199,1301789718561067008,PapaCuba_,Fri Sep 04 07:50:29 +0000 2020,"@mphomoerane @COJ @CityofJoburgZA @CityPowerJhb @CleanerJoburg @JHBWater I reduce air pollution in my community by cleaning up rubbish &amp; involving the community; also educating the community to call onto @cleanerJoburg to collect their rubbish, instead of burning it.
#CleanAirForAll #CleanAirJoburg #unepafrica #unepas #unepas @CityofJoburgZA",I reduce air pollution community cleaning rubbish amp involving community also educating community call onto collect rubbish instead burning,0.0,0.0,2.0,1.0,,"CleanAirForAll, CleanAirJoburg, unepafrica, unepas, unepas","mphomoerane, COJ, CityofJoburgZA, CityPowerJhb, CleanerJoburg, JHBWater, CleanerJoburg, CityofJoburgZA",,PapaCuba,"Johannesburg, South Africa",Papa Cuba 🐶| Foodie 🥬| Body Positive 🧘🏾‍♂️| TV Presenter 🎤| Brawn 📸| Climate Justice Activist 🌍 @ETV @MorningShowSA Field Presenter,7475,1395,3,68601,30417,False,NEGATIVE,[0.12755641]
200,200,1303009628029161475,missearth_sa,Mon Sep 07 16:37:58 +0000 2020,Thank you for all you're doing. #WasteStopsWithME ♻️ #CleanAirForAll #CleanAirForBlueSkies #WorldCleanAirDay #CleanAirJoburg https://t.co/IcEro0cGyp,Thank 're ️,0.0,0.0,11.0,9.0,False,"WasteStopsWithME, CleanAirForAll, CleanAirForBlueSkies, WorldCleanAirDay, CleanAirJoburg",,"Johannesburg, South Africa",Miss Earth South Africa,South Africa,"Women Empowerment Programme Active & hands on involvement in Sustainability, Green and Conservation issues through Educating communities 💚♻️",21277,1647,209,31058,28186,False,POSITIVE,[0.9808878]
201,201,1301798047580651525,AnsieNaude3,Fri Sep 04 08:23:35 +0000 2020,@SekweleMaboea @mphomoerane @JHBWater @COJ @CityofJoburgZA @CityPowerJhb @CleanerJoburg Not safe to do so.,Not safe,-0.25,0.5,1.0,0.0,,,"SekweleMaboea, mphomoerane, JHBWater, COJ, CityofJoburgZA, CityPowerJhb, CleanerJoburg",,Ansie Naude,,,39,101,0,2050,2278,False,POSITIVE,[0.92503405]
202,202,1303010035883290630,missearth_sa,Mon Sep 07 16:39:35 +0000 2020,"@AnsieNaude3 @SekweleMaboea @mphomoerane @JHBWater @COJ @CityofJoburgZA @CityPowerJhb @CleanerJoburg Sadly safety is an issue. But imagine if we collectively took back our communities, street by street.

#CleanAirForAll #WorldCleanAirDay #CleanAirForBlueSkies #CleanAirJoburg",Sadly safety issue But imagine collectively took back communities street street,-0.25,0.5,0.0,0.0,,"CleanAirForAll, WorldCleanAirDay, CleanAirForBlueSkies, CleanAirJoburg","AnsieNaude3, SekweleMaboea, mphomoerane, JHBWater, COJ, CityofJoburgZA, CityPowerJhb, CleanerJoburg","Johannesburg, South Africa",Miss Earth South Africa,South Africa,"Women Empowerment Programme Active & hands on involvement in Sustainability, Green and Conservation issues through Educating communities 💚♻️",21277,1647,209,31058,28186,False,NEGATIVE,[0.07753775]
204,204,1303003707051839488,AmuCaptured,Mon Sep 07 16:14:27 +0000 2020,"Overlooking Protea Glen, Soweto from the N12 highway
#CleanAirForAll
#CleanAirJ
#AfricaAQ
#CleanAirForBlueSkies
#CleanAirJoburg https://t.co/x6DGkCRrt9",Overlooking Protea Glen Soweto N12 highway,0.0,0.0,7.0,5.0,False,"CleanAirForAll, CleanAirJ, AfricaAQ, CleanAirForBlueSkies, CleanAirJoburg",,"Soweto, South Africa",Amukelani Maluleke,"Soweto, South Africa","Brother | Friend | Postgraduate Student | Hobbyist Photographer
✊🏽♥️",90,303,0,227,1544,False,NEUTRAL,[0.69865894]
205,205,1302995916601864197,sadmonprojects,Mon Sep 07 15:43:29 +0000 2020,Observing International Day of Clean Air for Blue Skies.#CleanAirForBlueSkies #CleanAirForAll#CleanAirJoburg#CleanAirTshwane https://t.co/VaUJD4i6yu,Observing International Day Clean Air Blue Skies,0.12222222222222225,0.26666666666666666,6.0,4.0,False,CleanAirForBlueSkies,,,Sadmon Projects & Consulting,"No 7, Loveday Street. Marshall",Sadmon is a social impact agency.Our agency implements social marketing with a strong focus on integrated development communications. Since 2006.,304,152,0,843,150,False,POSITIVE,[0.7063167]
206,206,1304361517459148800,CityofJoburgZA,Fri Sep 11 10:09:54 +0000 2020,Competition terms and conditions: 👇👇 #CleanAirForAll #CleanAirJoburg #Unepafrica #unepas. ^PS https://t.co/QHEH659vAj,Competition terms conditions ^PS,0.0,0.0,6.0,3.0,False,"CleanAirForAll, CleanAirJoburg, Unepafrica, unepas",,,City of Joburg,"Braamfontein, Johannesburg","Welcome to the city of Johannesburg municipality Twitter account. Also follow us on Facebook, Instagram & LinkedIn for more information on your city",1014031,61729,717,272005,34498,True,POSITIVE,[0.847142]
207,207,1303004696408469505,TshiamoMaestro,Mon Sep 07 16:18:22 +0000 2020,International Clean Day Air...let’s reduce our carbon footprint #CleanAirForAll #cleanairjoburg @CleanerJoburg @COJ @CityofJoburgZA @JHBWater  @CityPowerJhb https://t.co/TRI4WIuO7C,International Clean Day Air ... let ’ reduce carbon footprint,0.18333333333333326,0.35000000000000003,2.0,0.0,False,"CleanAirForAll, cleanairjoburg","CleanerJoburg, COJ, CityofJoburgZA, JHBWater, CityPowerJhb","Sandton, South Africa",Tshiamo Maestro😎,"Buccleuch, Sandton",🍹 Wild Island Addict 💪🏾 Graduated From Hustling Academy 🇿🇦 Busy Living 🎧 SoundCloud @TshiamoMaestro 📱 I drunk text & pocket dial sometimes,1198,1416,6,5020,6096,False,POSITIVE,[0.75815284]
208,208,1301496214983245825,sadmonprojects,Thu Sep 03 12:24:12 +0000 2020,"Air pollution can cause serious health problems such as cancer, reproductive complications, and birth defects. Let us work together to stop air pollution for our health and for the future generations #CleanAirForAll #CleanAirJoburg #CleanAirTshwane ^FN https://t.co/T2j6FptXkN",Air pollution cause serious health problems cancer reproductive complications birth defects Let us work together stop air pollution health future generations ^FN,-0.16666666666666666,0.3958333333333333,2.0,2.0,False,"CleanAirForAll, CleanAirJoburg, CleanAirTshwane",,"Johannesburg, South Africa",Sadmon Projects & Consulting,"No 7, Loveday Street. Marshall",Sadmon is a social impact agency.Our agency implements social marketing with a strong focus on integrated development communications. Since 2006.,304,152,0,843,150,False,NEGATIVE,[0.15263823]
209,209,1304410947004633089,sphiwemjwara,Fri Sep 11 13:26:19 +0000 2020,"@CityofJoburgZA I definitely use Shopping bags all the time
I don't smoke 
We reuse,reduce and recycle around my community
We also use public transport most of us
#CleanAirForAll
#CleanAirJoburg
#Unepafrika 
#unepas",I definitely use Shopping bags time I n't smoke We reuse reduce recycle around community We also use public transport us,0.0,0.2833333333333333,0.0,0.0,,"CleanAirForAll, CleanAirJoburg, Unepafrika, unepas",CityofJoburgZA,"Johannesburg, South Africa",Made In Umlazi,Melville/Umlazi,UJ Alumni|| Hardware/ SoftwareEngineer,495,860,0,10321,985,False,POSITIVE,[0.7344644]
210,210,1302879170196799488,kofiamegah,Mon Sep 07 07:59:35 +0000 2020,"Today is International Day of Clean Air for Blue Skies, simply World #CleanAir Day. We continue through our @GhanaAQ project and leveraging on the potential of low cost air quality sensors to clean the air in urban areas of Ghana.",Today International Day Clean Air Blue Skies simply World Day We continue project leveraging potential low cost air quality sensors clean air urban areas Ghana,0.09166666666666667,0.3946428571428572,15.0,4.0,,CleanAir,GhanaAQ,"Central, Ghana",Kofi Amegah,"Cape Coast, Ghana","Epidemiologist @UCCGH_Official 
Lead @GhanaAQ
Lead @AmegahLab
#PublicHealth #Nutrition #EnvironmentalHealth  #AirPollution #DataScience",412,282,5,1984,2505,False,NEUTRAL,[0.4984372]
211,211,1302881730295201792,kofiamegah,Mon Sep 07 08:09:45 +0000 2020,"On this first World #CleanAir Day, am excited to announce that through the efforts of @subu_caps #Accra now has a reference grade NO2 monitor @GhanaAQ @alfelix123 @CleanAirJ https://t.co/gaMUdYHYNJ",On first World Day excited announce efforts reference grade NO2 monitor,0.3125,0.5416666666666666,40.0,9.0,False,"CleanAir, Accra","subu_caps, GhanaAQ, alfelix123, CleanAirJ","Central, Ghana",Kofi Amegah,"Cape Coast, Ghana","Epidemiologist @UCCGH_Official 
Lead @GhanaAQ
Lead @AmegahLab
#PublicHealth #Nutrition #EnvironmentalHealth  #AirPollution #DataScience",412,282,5,1984,2505,False,POSITIVE,[0.9291985]
212,212,1302915754430472193,cycleanics,Mon Sep 07 10:24:57 +0000 2020,"Air Pollution is responsible for approximately 7 million deaths annually around the world. 
Everyone deserves a breath of Fresh,Clean air!👏👏👏👏

#WorldCleanAirDay https://t.co/rK170Cy7fj",Air Pollution responsible approximately 7 million deaths annually around world Everyone deserves breath Fresh Clean air,0.11666666666666667,0.5875,2.0,0.0,False,WorldCleanAirDay,,"Accra, Ghana",Cycleanics®️,,"Environmental Protection NGO working on circular economy, social innovation, community development. FB, IG, YouTube: @cycleanics",96,162,1,374,272,False,POSITIVE,[0.8603769]
213,213,1302856625963692033,EU_Commission,Mon Sep 07 06:30:00 +0000 2020,"Today is the first-ever #WorldCleanAirDay!

Clean air is important for health, productivity, the economy and the environment.
With the European Green Deal, we want to cut dangerous emissions and reach a zero-pollution environment for all. Find out how here ↓

#EUGreenDeal",Today first-ever Clean air important health productivity economy environment With European Green Deal want cut dangerous emissions reach zero-pollution environment Find ↓,-0.0066666666666666645,0.58,816.0,374.0,,"WorldCleanAirDay, EUGreenDeal",,,European Commission 🇪🇺,"Brussels, Belgium",News and information from the European Commission. Social media and data protection policy: https://t.co/7aEVKyzxHh,1373104,637,12099,38302,11016,True,NEUTRAL,[0.55797327]
214,214,1310842749860679680,MartTinogh,Tue Sep 29 07:24:00 +0000 2020,"#ClimateChange #GretaThunberg #cleanairforall #collectiveaction #ocean #CO2emissions 
#ClimateEmergency #greenlife #beach #veganlife #SaveTheChildren 

Let’s help the next generation 🙏❤️🌱🍀🌍

https://t.co/vE638ZQae2",Let ’ help next generation ️,0.0,0.0,0.0,1.0,False,"ClimateChange, GretaThunberg, cleanairforall, collectiveaction, ocean, CO2emissions, ClimateEmergency, greenlife, beach, veganlife, SaveTheChildren",,"Accra, Ghana",Martin Stanley,Dansoman estates,Green life philanthropy🍀 Mother green 🍀🌱🍀🌺spiritual🔯 #whatcanisacrifice💪🏿✊🏿 happy stubborn vegan😀🌱🌎🍀 Smallscale farmer 👨‍🌾 👩‍🌾🍀,102,293,0,481,1071,False,POSITIVE,[0.9216783]
215,215,1311384045008367633,KlaudineWakasa,Wed Sep 30 19:14:55 +0000 2020,"Data from a recent World Bank study show, Lagos. Nigeria residents are paying a very high price: the study estimates air pollution resulted in 11,200 premature deaths in 2018 alone. 😑 

https://t.co/gAeZFLaTF8 #airpollution #nigeria https://t.co/scUUAqvtdm","Data recent World Bank study show Lagos Nigeria residents paying high price study estimates air pollution resulted 11,200 premature deaths 2018 alone",0.08,0.395,5.0,4.0,False,"airpollution, nigeria",,,Klaudine Wakasa,"Nairobi, Kenya","Passionate about the endless possibilities in #cleantech, #tradepartnerships and most certainly, #Africa",3283,4635,19,2715,4296,False,NEGATIVE,[0.07877448]
216,216,1303612072786366465,NETFUNDkenya,Wed Sep 09 08:31:52 +0000 2020,"Few slots remaining
Follow the link to register
#CleanAirForAll 
https://t.co/XjNwRymi92
#Nairobi #AirPollution #cleanenergy 
@Environment_Ke @SNVworld @KEFRIHQ @WaterTowersKe @EU_ENV @EnvAgency @ntvkenya @KTNNewsKE https://t.co/q9I8lqEieN",Few slots remaining Follow link register,-0.2,0.1,3.0,2.0,False,"CleanAirForAll, Nairobi, AirPollution, cleanenergy","Environment_Ke, SNVworld, KEFRIHQ, WaterTowersKe, EU_ENV, EnvAgency, ntvkenya, KTNNewsKE","Ngong, Kenya",NETFUND,"Nairobi, Kenya",Leading the way to a greener future,5706,1687,30,3818,1219,False,POSITIVE,[0.82039654]
217,217,1304323503844470784,NETFUNDkenya,Fri Sep 11 07:38:51 +0000 2020,"Happening now: H.E. Hon. Lee Kinyanjui; The effects of Energy and Health Nexus has become a serious focus in recent days
#REWG202 #energy #AirQuality #Health #CleanAirForAll https://t.co/ZLToloiWrE",Happening H.E Hon Lee Kinyanjui The effects Energy Health Nexus become serious focus recent days,-0.16666666666666666,0.4583333333333333,3.0,0.0,False,"REWG202, energy, AirQuality, Health, CleanAirForAll",,"Ngong, Kenya",NETFUND,"Nairobi, Kenya",Leading the way to a greener future,5706,1687,30,3818,1219,False,NEUTRAL,[0.49892953]
218,218,1311191548848201728,AfricaSustain1,Wed Sep 30 06:30:00 +0000 2020,"Emissions from the transport sector are a major contributor to climate change and have a significant impact on air quality. What can be done to mitigate the issue? Read more #transport #ClimateChange #cleanair
https://t.co/H2HK7UWg88",Emissions transport sector major contributor climate change significant impact air quality What done mitigate issue Read,0.21875,0.6875,0.0,0.0,False,"transport, ClimateChange, cleanair",,,Africa Sustainability Matters,"Nairobi, Kenya","Tackling issues on sustainability and climate change in Africa and the world. 
Making People Better. #Impact4Africa #ImpactInvesting #Sustainability #SDGs",1109,163,18,6548,1016,False,NEGATIVE,[0.35403842]
219,219,1311274532150349826,HenryOgoti,Wed Sep 30 11:59:45 +0000 2020,"#TheJamSession
#FreshAIR
#WCW
#WednesdayVibes
#WednesdayWisdom
#WednesdayThoughts
#WednesdayMotivation
#FinePeopleFromKenya
#BlackLivesMatter
@Dj_Burn
@HomeboyzRadio
@AndyYoung254 @QuellieO @ashleymuthui
LIGHT IT UP
@meme_ed @JoshuaNyati @dennokimg @Kklux @martin_kihara @ckisuke",LIGHT IT UP,0.4,0.7,1.0,1.0,,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter","Dj_Burn, HomeboyzRadio, AndyYoung254, QuellieO, ashleymuthui, meme_ed, JoshuaNyati, dennokimg, Kklux, martin_kihara, ckisuke",,Henry Ogoti,Nairobi,"Untouchable Empire...High Definition...Chelsea Football Club fan...Real Madrid fan...
In GOD We Trust....",2057,4996,12,104935,44971,False,NEUTRAL,[0.6926467]
220,220,1311274140486242305,HenryOgoti,Wed Sep 30 11:58:12 +0000 2020,"#TheJamSession
#FreshAIR
#WCW
#WednesdayVibes
#WednesdayWisdom
#WednesdayThoughts
#WednesdayMotivation
#FinePeopleFromKenya
#BlackLivesMatter
@Dj_Burn
@HomeboyzRadio
@AndyYoung254 @QuellieO @ashleymuthui
BMO
@meme_ed @JoshuaNyati @dennokimg @Kklux @martin_kihara @ckisuke",BMO,0.0,0.0,1.0,1.0,,"TheJamSession, FreshAIR, WCW, WednesdayVibes, WednesdayWisdom, WednesdayThoughts, WednesdayMotivation, FinePeopleFromKenya, BlackLivesMatter","Dj_Burn, HomeboyzRadio, AndyYoung254, QuellieO, ashleymuthui, meme_ed, JoshuaNyati, dennokimg, Kklux, martin_kihara, ckisuke",,Henry Ogoti,Nairobi,"Untouchable Empire...High Definition...Chelsea Football Club fan...Real Madrid fan...
In GOD We Trust....",2057,4996,12,104935,44971,False,NEUTRAL,[0.59381026]
221,221,1311945160012554240,mweshizzle,Fri Oct 02 08:24:35 +0000 2020,@Maurinbae trapping dust and other particulates,trapping dust particulates,0.0,0.0,1.0,0.0,,,Maurinbae,,Phil Pompey,nairobi kenya,"Life is what u make it.
Tall trees grow from little seeds.
#ManchesterUnited",244,453,2,1650,964,False,NEGATIVE,[0.24200228]
222,222,1311697488441675777,CodesmithSys,Thu Oct 01 16:00:26 +0000 2020,"Here are a few HVAC marketing strategies that can lead to a higher return on investment in the form of contacts and conversions. 

These can be applied to lots of other industries too!

https://t.co/OImUiZenuB via @graphicmachine 
#HVAC #digitalmarketing https://t.co/HL3eHHzjou",Here HVAC marketing strategies lead higher return investment form contacts conversions These applied lots industries via,0.25,0.5,0.0,0.0,False,"HVAC, digitalmarketing",graphicmachine,,Codesmith Systems ✪,"Nairobi, Kenya",Crafting visually stunning memorable experiences for web and interfaces. #Tech #Web #SocialMedia #Strategist #Digital #Marketing,122,185,1,1432,62,False,POSITIVE,[0.7905204]
223,223,1289479927360675841,Giqundy,Sat Aug 01 08:35:46 +0000 2020,"@gkimega @mmtairo I honestly think its the client who influenced the final outcome of the Architects design. Several reasons can be the cause of change and two major ones are.
1. Trying to save money by removing architectural elements
2.  Lack of Construction details for the Removed elements.",I honestly think client influenced final outcome Architects design Several reasons cause change two major ones 1 Trying save money removing architectural elements 2 Lack Construction details Removed elements,0.165625,0.6,17.0,2.0,,,"gkimega, mmtairo",,Kikunti,Nairobi.,"|| Lisa!! I am your FATHER! | Eudiah's Husband ||
🏡   Architect
🔤Hello World!🔤❗️",540,215,13,24620,1306,False,NEGATIVE,[0.09346667]
224,224,1292565937300942848,KenyaPlus,Sun Aug 09 20:58:28 +0000 2020,"The basics of Chillers 
.
.
.
#hvac #likeabreeze #industrialrefrigeration #refrigerator https://t.co/9A1vgZAb6V",The basics Chillers,0.0,0.0,0.0,0.0,False,"hvac, likeabreeze, industrialrefrigeration, refrigerator",,"Ngong, Kenya",Cool Plus Kenya Limited,https://goo.gl/maps/8zwggV5cmB,"We lead in the profession of refrigeration, Air-conditioning and Ventilation in supply, service, repair and installations.",18,191,0,35,528,False,NEUTRAL,[0.599078]
225,225,1290598534841094145,KenyaPlus,Tue Aug 04 10:40:43 +0000 2020,"""Happiness is that state of consciousness which proceeds from the achievement of one's values."" 
-Coolplus Kenya 
#hvac #ClimateChange #coolpluskenya  #hvactechnicians #likeabreeze https://t.co/yvTPjbHPLe",`` Happiness state consciousness proceeds achievement one 's values '' -Coolplus Kenya,0.7,0.2,0.0,0.0,False,"hvac, ClimateChange, coolpluskenya, hvactechnicians, likeabreeze",,"Ngong, Kenya",Cool Plus Kenya Limited,https://goo.gl/maps/8zwggV5cmB,"We lead in the profession of refrigeration, Air-conditioning and Ventilation in supply, service, repair and installations.",18,191,0,35,528,False,POSITIVE,[0.8856776]
226,226,1289517946214027264,moha_amor,Sat Aug 01 11:06:51 +0000 2020,@Giqundy @gkimega @mmtairo Same thing happens in the #HVAC field... https://t.co/REVpCk9kqc,Same thing happens field ...,0.0,0.125,0.0,0.0,False,HVAC,"Giqundy, gkimega, mmtairo","Nairobi, Kenya",moha amor,"Nairobi & 🌊🌴 Mombasa, Kenya","Free thinker: No person, no place, and no thing has any power over me, for i am the only thinker in my mind.



OPERATION'S: Cloud Qo Cooling Systems.",1536,4006,40,26317,32170,False,NEUTRAL,[0.52722734]
227,227,1309250076070477824,margotoge,Thu Sep 24 21:55:17 +0000 2020,"Looking forward to speaking on an online, half-day #CleanAirForAll Symposium on Sept 29 co-hosted by the @LungAssociation",Looking forward speaking online half-day Symposium Sept 29 co-hosted,0.0,0.0,3.0,0.0,,CleanAirForAll,LungAssociation,,Margo T. Oge,,"Author of book https://t.co/4KEKww3Fyx, former EPA director, mother, environmentalist, we must act to fight climate change.",676,93,37,1807,345,False,POSITIVE,[0.83882296]
229,229,1303956247855722497,NETFUNDkenya,Thu Sep 10 07:19:30 +0000 2020,"Happening now: Air pollution is a major concern that is closely related to climate change and Mitigation of Air Pollution is key towards realization of green solutions
#CleanAirForAll @Environment_Ke @matatuindustry @LouAPCD https://t.co/ZmckTyBBIv",Happening Air pollution major concern closely related climate change Mitigation Air Pollution key towards realization green solutions,-0.034375,0.5499999999999999,2.0,3.0,False,CleanAirForAll,"Environment_Ke, matatuindustry, LouAPCD","Ngong, Kenya",NETFUND,"Nairobi, Kenya",Leading the way to a greener future,5706,1687,30,3818,1219,False,NEGATIVE,[0.14508367]
230,230,1303202932272312320,AndriannahM,Tue Sep 08 05:26:06 +0000 2020,We are working with many partners and networks on this including @ANGA_AtmosSci @CleanAirJ @WestAfricaAQ @AirQualityKenya #AfricaAQ #CleanAirForAll https://t.co/wLBsxadWTR,We working many partners networks including,0.5,0.5,8.0,3.0,False,"AfricaAQ, CleanAirForAll","ANGA_AtmosSci, CleanAirJ, WestAfricaAQ, AirQualityKenya","Nairobi, Kenya",Dr Andriannah Mbandi,"Nairobi, Kenya",#Kenyan #SAresearcher a #WomenInSTEM working with #Africa #Cities #AirQuality #Mobility #Emissions assessing the impact on #PublicHealth #FoodSecurity #Climate,764,986,42,1624,4909,False,NEUTRAL,[0.46224156]
